"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-18","4.92",," 1125","0.51",,,"82","50",,"  350","  350","29.1","38.0","    1","    1","    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-19","8.95",," 1219","0.00",,,"95","70",,"  240","  240","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-20","7.38",," 0603","0.00",,,"94","63",,"  110","  330","25.9","85.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-21","10.29",," 1541","0.01",,,"94","61",,"  300","  320","29.1","42.9","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-22","5.37",," 0520","0.01",,,"84","54",,"   20","  210","19.9","55.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-23","2.91",," 0752","0.00",,,"83","50",,"   90","   90","23.9","69.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-24","6.04",," 0628","0.00",,,"88","62",,"  330","  330","66.0","84.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-25","9.17",," 1404","0.00",,,"75","48",,"  340","   40","19.9","25.9",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-26","4.92",," 1343","0.00",,,"82","42",,"  340","  330","15.0","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-27","6.26",," 0705","0.00",,,"90","47",,"   90","   90","35.1","69.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-28","6.71",," 1625","0.00",,,"102","57",,"  270","  270","23.0","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-29","5.59",," 1656","0.00",,,"92","57",,"  300","  150","16.1","23.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-30","6.49",," 1544","0.00",,,"93","59",,"  260","  270","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-01","3.80",," 1851","0.00",,,"93","57",,"  320","  330","67.1","85.0",,,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-02","2.68",," 1800","0.00",,,"95","58",,"  180","  160","12.1","16.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-03","3.80",," 1650","0.00",,,"89","67",,"   30","  340","28.0","42.9","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-04","7.16",," 1410","0.00",,,"102","66",,"  300","  270","19.9","33.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-07","8.05",," 1028","0.00",,,"101","71",,"  340","  360","19.9","47.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-08","6.26",," 1646","0.00",,,"86","60",,"   30","   30","16.1","21.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-09","2.91",," 1356",,,,"87","55",,"   90","   30","38.0","183.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-10","5.59",," 1458",,,,"85","63",,"   40","  140","13.0","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-11","3.36",," 1858",,,,"86","51",,"   80","  150","13.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-12","3.13",," 1726",,,,"89","50",,"  130","  320","13.0","25.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-13","5.14",," 0719","0.17",,,"92","59",,"  100","   90","30.0","70.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-14","2.91",," 1758","0.00",,,"90","58",,"  130","  190","15.0","25.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-15","8.05",," 1039","0.00",,,"95","70",,"  270","  280","19.9","31.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-16","4.47",," 0817","0.00",,,"97","65",,"  260","  330","16.1","64.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-17","9.17",," 0802","0.00",,,"102","67",,"  280","  330","23.0","85.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-18","5.14",," 1614","0.00",,,"90","73",,"   40","   20","13.0","36.9",,,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-19","6.04",," 2144","0.00",,,"83","66",,"   40","   60","18.1","23.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-20","8.28",," 1139","0.00",,,"83","54",,"   40","   70","19.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-21","3.80",," 1829","0.00",,,"91","48",,"  270","  260","15.0","19.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-22","8.28",," 0827","0.00",,,"94","61",,"  250","  320","19.9","53.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-23","10.96",," 1716","0.00",,,"98","72",,"  260","  230","25.9","47.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-24","8.28",," 1410","0.00",,,"88","61",,"  350","  330","18.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-25","7.61",," 0752","0.00",,,"91","48",,"  210","  210","18.1","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-26","6.71",," 1222","0.00",,,"85","71",,"  270","  260","19.9","25.1",,,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-27","2.91",," 0719","0.00",,,"86","63",,"  270","  330","25.1","55.9","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-28","8.95",," 1745",,,,"85","59",,"   20","   10","16.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-29","1.79",," 1925",,,,,,,"  330","  330","40.9","62.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-30","4.47",," 1113",,,,"91","57",,"  190","  320","16.1","45.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-31","7.38",," 0934",,,,"89","64",,"  100","  330","29.1","83.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-01","5.59",," 1358",,,,"88","55",,"   20","   20","13.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-02","3.13",," 0550","0.00",,,"94","52",,"  230","  120","13.0","108.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-03","4.70",," 1153","0.00",,,"96","59",,"  160","  190","13.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-04","6.26",," 1316","0.00",,,"92","62",,"  200","  170","23.0","38.9","    1","    1","    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-05","10.51",," 1310","0.00",,,"90","61",,"  280","  290","21.0","30.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-06","2.24",," 1447","0.00",,,"85","44",,"  210","  130","13.0","28.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-07","5.37",," 0732","0.00",,,"92","48",,"  250","  210","17.0","28.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-08","5.82",," 1440","0.00",,,"90","60",,"  360","   30","14.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-09","5.82",," 1521","0.23",,,"72","63",,"   80","   90","16.1","31.1","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-10","7.16",," 1540","0.23",,,"71","59",,"   50","  310","18.1","25.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-11","8.95",," 1535","0.02",,,"72","59",,"  330","   60","17.0","31.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-12","5.82",," 1839","0.00",,,"82","54",,"  280","  330","15.0","30.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-13","2.68",," 1215","0.07",,,"77","60",,"  290","  270","12.1","14.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-14","5.14",," 1659","0.32",,,"81","56",,"   20","  320","12.1","15.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-15","2.24",," 1416","0.00",,,"84","51",,"  170","  180","15.0","36.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-16","7.38",," 0845","0.05",,,"83","56",,"  170","  260","35.1","83.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-17","7.83",," 1406","0.00",,,"78","59",,"  290","   30","18.1","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-18","2.01",," 1305","0.00",,,"77","41",,"  320","  330","40.0","84.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-19","2.01",," 2016","0.00",,,"80","48",,"  340","  360","18.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-20","3.36",," 1624","0.00",,,"79","49",,"   10","   10","12.1","15.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-21","2.91",," 1653","0.00",,,"82","48",,"  110","  110","13.0","17.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-22","2.24",," 1617","0.00",,,"84","47",,"  240","  260","12.1","16.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-23","3.13",," 1052","0.00",,,"88","47",,"  210","  330","30.0","86.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-24","3.36",," 1600","0.00",,,"90","50",,"  210","  200","14.1","17.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-25","4.47",," 1427","0.00",,,"93","56",,"  160","  170","14.1","18.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-26","5.82",," 2146","0.00",,,"92","58",,"  270","  270","18.1","25.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-27","3.80",," 1731","0.61",,,"87","63",,"  350","  360","15.0","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-28","6.93",," 1455","0.00",,,"81","54",,"  360","  350","18.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-29","1.34",," 0635","0.00",,,"81","50",,"  160","  270","8.1","21.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-30","5.37",," 1149","0.00",,,"85","48",,"  220","  200","15.0","21.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-31","7.38",," 0915","0.00",,,"94","53",,"  210","  210","28.0","69.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-01","4.70",," 2129","0.00",,,"84","66",,"  120","  110","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-02","6.04",," 1217","0.00",,,"79","68",,"  110","  120","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-03","4.47",," 1650","0.00",,,"89","64",,"  130","  120","12.1","13.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-04","2.01",," 1122","0.00",,,"83","63",,"   20","   40","13.0","16.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-05","4.25",," 1319",,,,"81","59",,"  210","  330","17.0","82.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-06","3.80",," 1453",,,,"87","62",,"  300","  260","12.1","17.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-07","5.37",," 2102","0.37",,,"94","51",,"  270","  260","17.0","23.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-08","9.40",," 1403","0.42",,,"72","46",,"  290","  290","21.0","28.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-09","3.58",," 1623","0.00",,,"73","42",,"  360","  350","15.0","19.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-10","1.34",," 1450","0.00",,,"74","38",,"  260","  260","8.9","13.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-11","5.37",," 1541","0.00",,,"79","40",,"  260","  310","18.1","53.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-12","4.70",," 1153","0.00",,,"84","41",,"  210","  250","16.1","25.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-13","5.37",," 1337","0.00",,,"85","50",,"  230","  220","21.0","23.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-14","7.61",," 1200","0.56",,,"72","49",,"  310","  320","16.1","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-15","2.24",," 1500","0.00",,,"73","39",,"  290","  310","12.1","16.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-16","3.13",," 1525","0.00",,,"77","41",,"  320","  330","35.1","79.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-17","4.47",," 0636","0.00",,,"76","41",,"  220","  310","14.1","40.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-18","9.84",," 1500","0.04",,,"65","37",,"  320","  320","28.0","40.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-19","6.93",," 0703","0.00",,,"67","30",,"  210","  330","17.0","33.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-20","7.83",," 0318","0.04",,,"69","40",,"  200","  200","17.0","23.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-21","5.59",," 1258","0.15",,,"71","38",,"  240","  210","18.1","25.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-22","6.49",," 1648","0.15",,,"58","37",,"  280","  290","18.1","23.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-23","6.26",," 1430","0.00",,,"59","34",,"  290","  290","17.0","21.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-24","8.50",," 1247","0.00",,,"64","28",,"  210","  260","23.0","31.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-25","6.93",," 1620","0.00",,,"69","42",,"  210","  220","16.1","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-26","4.92",," 1028","0.00",,,"70","51",,"  300","  330","36.9","83.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-27","5.14",," 1331","0.00",,,"66","40",,"   10","  340","21.0","44.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-28","1.12",," 1339","0.00",,,"71","41",,"  340","  350","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-29","3.58",," 0650","0.00",,,"73","36",,"   10","  330","12.1","44.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-09-30","6.49",," 0950","0.00",,,"67","39",,"   20","   50","16.1","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-01","2.01",," 1326","0.00",,,"67","33",,"  200","  210","25.1","42.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-02","5.82",," 1129","0.16",,,"68","52",,"   50","   60","14.1","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-03","4.47",," 1326","0.01",,,"67","57",,"  200","  200","15.0","19.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-04","8.72",," 2222","0.02",,,"76","52",,"  290","  280","21.0","25.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-05","9.40",," 0225","0.23",,,"62","43",,"  290","  290","16.1","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-06","8.95",," 1017","0.00",,,"49","35",,"  290","  290","23.0","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-07","3.13",," 1938","0.02",,,"48","33",,"  280","  280","10.1","13.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-08","4.47",," 1024","0.00",,,"54","23",,"  250","  320","21.0","100.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-09","6.93",," 1045","0.00",,,"62","24",,"  300","  310","25.1","49.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-10","11.18",," 1352","0.13",,,"52","26",,"  280","  280","33.1","40.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-11","9.40",," 1415","0.00",,,"62","23",,"  230","  240","25.1","36.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-12","4.70",," 0112","0.00",,,"53","26",,"  350","  350","15.0","21.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-13","3.80",," 0726","0.93",,,"62","22",,"  220","  150","13.0","25.9","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-14","14.54",," 2207","0.10",,,"70","55",,"  270","  230","31.1","40.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-15","13.42",," 0024","0.00",,,"55","46",,"  270","  290","30.0","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-16","5.82",," 0955","0.00",,,"60","30",,"  320","  330","31.1","81.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-17","10.51",," 1000","0.41",,,"74","51",,"  210","  230","23.9","38.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-18","10.29",," 1540","0.23",,,"61","48",,"  210","  230","25.9","36.9","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-19","8.05",," 1542","0.18",,,"57","45",,"  190","  200","19.9","25.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-20","8.28",," 1447","0.00",,,"56","37",,"  270","  260","17.0","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-21","3.58",," 1403","0.00",,,"62","28",,"  250","  250","14.1","16.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-22","2.68",," 1743","0.26",,,"70","34",,"  190","  140","8.9","12.1","    1","    1","    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-23","4.92",," 0807","0.12",,,"73","58",,"  250","  310","10.1","17.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-24","5.14",," 1557","0.04",,,"77","56",,"  210","  200","15.0","21.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-25","8.72",," 1048","0.00",,,"77","48",,"  190","  310","23.0","59.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-26","9.62",," 0313","0.05",,,"66","43",,"  300","  300","21.9","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-27","10.51",," 1544","0.00",,,"55","38",,"  350","   20","18.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-28","13.87",," 1225","0.00",,,"52","36",,"   40","   40","25.9","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-29","19.24",," 2250","0.00",,,"43","37",,"  360","  350","32.0","42.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-30","21.70",," 0448","0.08",,,"41","35",,"  340","  340","32.0","46.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-10-31","12.97",," 0051","0.00",,,"42","36",,"  330","  330","19.9","31.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-01","11.41",," 0940","0.00",,,"50","38",,"  300","  290","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-02","10.29",," 1152","0.00",,,"43","36",,"  340","  330","19.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-03","5.37",," 1813","0.00",,,"47","28",,"   20","   20","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-04","3.80",," 1327","0.00",,,"41","21",,"  330","  320","8.9","12.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-05","1.57",," 1027","0.00",,,"44","18",,"  170","   40","8.9","12.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-06","3.13",," 1410","0.00",,,"44","21",,"  120","  120","13.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-07","4.92",," 1614","0.00",,,"50","25",,"   40","   50","12.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-08","0.89",," 1000","0.00",,,"49","17",,"  260","   30","6.9","35.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-09","3.58",," 0839","0.00",,,"55","22",,"  200","  210","13.0","23.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-10","6.49",," 2001","0.00",,,"64","46",,"  190","  190","15.0","21.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-11","13.20",," 1414","0.00",,,"69","48",,"  210","  190","25.9","38.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-12","12.97",," 0313","0.55",,,"60","32",,"  200","  210","25.9","33.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-13","4.92",," 0334","0.00",,,"34","22",,"  260","  290","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-14","1.12",," 1514","0.00",,,"41","16",,"  150","  150","8.1","12.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-15","0.67",," 1559","0.00",,,"48","22",,"  320","   20","8.1","25.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-16","0.67",," 1503","0.00",,,"53","18",,"  210","  200","6.9","13.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-11-17","2.24",," 1629","0.00",,,"53","20",,"  130","  100","10.1","18.1","    1","    1",,"    1",
